Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,114191,-,-,-,44.33,-124.1,0,67,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Wind Direction,DNI,Precipitable Water
2002,4,20,3,30,7.7,3.4000000000000004,352,0,1.2000000000000002
2002,4,20,4,30,7.4,3.3000000000000003,351,0,1.2000000000000002
2002,4,20,5,30,7.1000000000000005,3.3000000000000003,348,0,1.2000000000000002
2002,4,20,6,30,7,3.3000000000000003,347,0,1.2000000000000002
2002,4,20,7,30,6.9,3.3000000000000003,346,0,1.2000000000000002
2002,4,20,8,30,7,3.2,346,0,1.2000000000000002
2002,4,20,9,30,7,3,347,0,1.3
2002,4,20,10,30,7.1000000000000005,2.8000000000000003,349,0,1.3
2002,4,20,11,30,7,2.6,352,0,1.4000000000000001
2002,4,20,12,30,7,2.4000000000000004,356,0,1.4000000000000001
2002,4,20,13,30,7.2,2.2,179,0,1.5
2002,4,20,14,30,7.7,1.9000000000000001,1,0,1.5
2002,4,20,15,30,8.200000000000001,1.6,1,0,1.6
2002,4,20,16,30,8.9,1.4000000000000001,179,26,1.6
2002,4,20,17,30,9.700000000000001,1.3,352,67,1.6
2002,4,20,18,30,10.600000000000001,1.3,340,827,1.7000000000000002
2002,4,20,19,30,11.200000000000001,1.5,329,860,1.7000000000000002
2002,4,20,20,30,11.600000000000001,1.7000000000000002,323,871,1.7000000000000002
2002,4,20,21,30,11.700000000000001,1.9000000000000001,324,895,1.7000000000000002
2002,4,20,22,30,11.600000000000001,2.1,329,872,1.7000000000000002
2002,4,20,23,30,11.3,2.3000000000000003,335,822,1.7000000000000002
2002,4,21,0,30,10.700000000000001,2.3000000000000003,342,736,1.7000000000000002
2002,4,21,1,30,9.9,2.3000000000000003,348,581,1.7000000000000002
2002,4,21,2,30,8.8,2.3000000000000003,350,263,1.7000000000000002
2002,4,21,3,30,8,2.5,349,0,1.7000000000000002
2002,4,21,4,30,7.7,2.6,347,0,1.7000000000000002
2002,4,21,5,30,7.6000000000000005,2.6,345,0,1.7000000000000002
2002,4,21,6,30,7.5,2.6,344,0,1.7000000000000002
2002,4,21,7,30,7.4,2.7,343,0,1.7000000000000002
2002,4,21,8,30,7.300000000000001,2.7,343,0,1.7000000000000002
2002,4,21,9,30,7.2,2.7,344,0,1.6
2002,4,21,10,30,7.2,2.6,345,0,1.6
2002,4,21,11,30,7.2,2.6,347,0,1.5
2002,4,21,12,30,7.2,2.5,349,0,1.4000000000000001
2002,4,21,13,30,7.6000000000000005,2.5,350,0,1.4000000000000001
2002,4,21,14,30,8.3,2.3000000000000003,351,0,1.3
2002,4,21,15,30,9.1,2.1,352,0,1.3
2002,4,21,16,30,10,1.9000000000000001,349,0,1.3
2002,4,21,17,30,10.9,1.9000000000000001,342,0,1.4000000000000001
2002,4,21,18,30,11.600000000000001,2,335,0,1.4000000000000001
2002,4,21,19,30,12.100000000000001,2.2,330,1,1.5
2002,4,21,20,30,12.3,2.4000000000000004,328,1,1.5
2002,4,21,21,30,12.200000000000001,2.5,328,66,1.6
2002,4,21,22,30,12,2.7,330,867,1.6
2002,4,21,23,30,11.5,2.8000000000000003,334,92,1.6
2002,4,22,0,30,10.8,2.7,339,76,1.6
2002,4,22,1,30,10,2.6,344,11,1.6
2002,4,22,2,30,9.1,2.5,347,0,1.6
2002,4,22,3,30,8.6,2.5,350,0,1.7000000000000002
2002,4,22,4,30,8.5,2.4000000000000004,351,0,1.7000000000000002
2002,4,22,5,30,8.4,2.4000000000000004,352,0,1.8
2002,4,22,6,30,8.200000000000001,2.4000000000000004,351,0,1.8
2002,4,22,7,30,8.1,2.4000000000000004,349,0,1.8
2002,4,22,8,30,7.9,2.4000000000000004,346,0,1.8
2002,4,22,9,30,7.800000000000001,2.4000000000000004,345,0,1.8
2002,4,22,10,30,7.800000000000001,2.4000000000000004,346,0,1.7000000000000002
2002,4,22,11,30,7.800000000000001,2.3000000000000003,350,0,1.7000000000000002
2002,4,22,12,30,7.800000000000001,2.4000000000000004,350,0,1.7000000000000002
2002,4,22,13,30,8.200000000000001,2.5,349,0,1.6
2002,4,22,14,30,9,2.4000000000000004,352,0,1.6
2002,4,22,15,30,9.600000000000001,2.2,356,0,1.7000000000000002
2002,4,22,16,30,10.3,2,355,55,1.8
2002,4,22,17,30,11,2.1,351,10,1.9000000000000001
2002,4,22,18,30,11.600000000000001,2.3000000000000003,345,173,2
2002,4,22,19,30,11.9,2.7,342,121,2
2002,4,22,20,30,11.9,3,342,410,2
2002,4,22,21,30,11.8,3.4000000000000004,346,885,1.9000000000000001
2002,4,22,22,30,11.5,3.7,351,842,1.7000000000000002
2002,4,22,23,30,11.100000000000001,4,356,759,1.5
2002,4,23,0,30,10.5,4.2,359,9,1.3
2002,4,23,1,30,9.700000000000001,4.4,180,176,1.1
2002,4,23,2,30,8.700000000000001,4.5,3,131,0.8
2002,4,23,3,30,7.9,4.5,5,0,0.7000000000000001
2002,4,23,4,30,7.4,4.5,7,0,0.6000000000000001
2002,4,23,5,30,7,4.4,9,0,0.5
2002,4,23,6,30,6.6000000000000005,4.2,12,0,0.5
2002,4,23,7,30,6.2,4,14,0,0.5
2002,4,23,8,30,5.800000000000001,3.9000000000000004,16,0,0.5
2002,4,23,9,30,5.6000000000000005,3.8000000000000003,19,0,0.5
2002,4,23,10,30,5.4,3.7,20,0,0.5
2002,4,23,11,30,5.2,3.7,21,0,0.5
2002,4,23,12,30,5.300000000000001,3.6,22,0,0.5
2002,4,23,13,30,5.800000000000001,3.5,23,28,0.5
2002,4,23,14,30,7,3.4000000000000004,23,32,0.5
2002,4,23,15,30,8.200000000000001,3.4000000000000004,23,680,0.5
2002,4,23,16,30,9.1,3.2,22,798,0.5
2002,4,23,17,30,10,3.1,19,857,0.6000000000000001
2002,4,23,18,30,10.8,3,14,934,0.6000000000000001
2002,4,23,19,30,11.4,3,8,945,0.6000000000000001
2002,4,23,20,30,11.8,3.1,4,946,0.6000000000000001
2002,4,23,21,30,12,3.3000000000000003,3,944,0.6000000000000001
2002,4,23,22,30,11.9,3.6,3,917,0.6000000000000001
2002,4,23,23,30,11.700000000000001,3.8000000000000003,5,867,0.6000000000000001
2002,4,24,0,30,11.200000000000001,3.9000000000000004,7,773,0.7000000000000001
2002,4,24,1,30,10.200000000000001,4,9,618,0.7000000000000001
2002,4,24,2,30,9,4.1000000000000005,10,300,0.7000000000000001
2002,4,24,3,30,8.1,4.1000000000000005,12,0,0.7000000000000001
2002,4,24,4,30,7.6000000000000005,4,14,0,0.7000000000000001
2002,4,24,5,30,7.2,4,16,0,0.7000000000000001
2002,4,24,6,30,6.9,3.9000000000000004,17,0,0.8
2002,4,24,7,30,6.5,3.9000000000000004,18,0,0.8
2002,4,24,8,30,6.2,3.9000000000000004,21,0,0.8
2002,4,24,9,30,5.9,3.9000000000000004,25,0,0.8
2002,4,24,10,30,5.7,3.8000000000000003,28,0,0.8
2002,4,24,11,30,5.4,3.8000000000000003,31,0,0.8
2002,4,24,12,30,5.1000000000000005,3.8000000000000003,32,0,0.8
2002,4,24,13,30,5.2,3.7,33,47,0.8
2002,4,24,14,30,6.300000000000001,3.7,33,457,0.8
2002,4,24,15,30,8.1,3.5,32,669,0.8
2002,4,24,16,30,10.100000000000001,3.3000000000000003,27,779,0.8
2002,4,24,17,30,11.9,3,20,843,0.8
2002,4,24,18,30,13.200000000000001,3,13,901,0.8
2002,4,24,19,30,14.3,3.1,7,915,0.8
2002,4,24,20,30,14.9,3.3000000000000003,180,910,0.9
2002,4,24,21,30,15.200000000000001,3.5,355,896,0.9
2002,4,24,22,30,15,3.7,352,862,1
2002,4,24,23,30,14.5,3.9000000000000004,349,808,1
2002,4,25,0,30,13.700000000000001,3.9000000000000004,347,710,1.1
2002,4,25,1,30,12.3,4,347,544,1.1
2002,4,25,2,30,10.8,4,348,229,1.1
2002,4,25,3,30,9.8,3.9000000000000004,350,0,1.1
2002,4,25,4,30,9.3,3.8000000000000003,352,0,1.2000000000000002
2002,4,25,5,30,9,3.6,353,0,1.2000000000000002
2002,4,25,6,30,8.700000000000001,3.4000000000000004,354,0,1.1
2002,4,25,7,30,8.5,3.2,355,0,1.1
2002,4,25,8,30,8.5,3.1,356,0,1.1
2002,4,25,9,30,8.4,3,356,0,1
2002,4,25,10,30,8.1,2.9000000000000004,357,0,1
2002,4,25,11,30,7.9,2.8000000000000003,358,0,0.9
2002,4,25,12,30,7.800000000000001,2.7,180,0,0.9
2002,4,25,13,30,7.9,2.7,3,0,0.9
2002,4,25,14,30,8.3,2.6,2,7,1
2002,4,25,15,30,9.1,2.7,178,92,1
2002,4,25,16,30,10.4,2.8000000000000003,355,748,1
2002,4,25,17,30,11.700000000000001,2.9000000000000004,353,579,1.1
2002,4,25,18,30,12.700000000000001,3,350,439,1.1
2002,4,25,19,30,13.100000000000001,3.3000000000000003,348,380,1.1
2002,4,25,20,30,13,3.6,348,631,1.2000000000000002
2002,4,25,21,30,12.9,3.9000000000000004,348,552,1.2000000000000002
2002,4,25,22,30,12.600000000000001,4.1000000000000005,349,220,1.2000000000000002
2002,4,25,23,30,12.100000000000001,4.2,350,376,1.2000000000000002
2002,4,26,0,30,11.5,4.3,349,41,1.2000000000000002
2002,4,26,1,30,10.600000000000001,4.4,349,0,1.2000000000000002
2002,4,26,2,30,9.5,4.4,349,215,1.1
2002,4,26,3,30,8.6,4.4,350,0,1.1
2002,4,26,4,30,8.1,4.3,351,0,1.1
2002,4,26,5,30,7.7,4,350,0,1.1
2002,4,26,6,30,7.4,3.8000000000000003,349,0,1.1
2002,4,26,7,30,7.1000000000000005,3.5,348,0,1.2000000000000002
2002,4,26,8,30,7.1000000000000005,3.3000000000000003,346,0,1.3
2002,4,26,9,30,7.2,3,345,0,1.3
2002,4,26,10,30,7.4,2.7,344,0,1.4000000000000001
2002,4,26,11,30,7.6000000000000005,2.4000000000000004,341,0,1.4000000000000001
2002,4,26,12,30,7.6000000000000005,2,338,0,1.5
2002,4,26,13,30,7.800000000000001,1.5,329,42,1.5
2002,4,26,14,30,8.200000000000001,0.9,293,0,1.6
2002,4,26,15,30,8.5,0.9,247,0,1.6
2002,4,26,16,30,9,1.4000000000000001,233,1,1.6
2002,4,26,17,30,9.4,2,242,1,1.6
2002,4,26,18,30,9.700000000000001,2.4000000000000004,256,2,1.6
2002,4,26,19,30,9.9,2.6,270,0,1.6
2002,4,26,20,30,9.9,2.9000000000000004,281,1,1.6
2002,4,26,21,30,9.8,3.1,291,0,1.6
2002,4,26,22,30,9.600000000000001,3.1,299,0,1.5
2002,4,26,23,30,9.3,3.1,306,0,1.5
2002,4,27,0,30,8.9,3.1,311,0,1.4000000000000001
2002,4,27,1,30,8.6,3,314,0,1.3
2002,4,27,2,30,8.200000000000001,3,316,51,1.2000000000000002
2002,4,27,3,30,8,2.9000000000000004,316,0,1.2000000000000002
2002,4,27,4,30,7.9,2.8000000000000003,314,0,1.1
2002,4,27,5,30,7.7,2.6,309,0,1.1
2002,4,27,6,30,7.5,2.5,303,0,1.1
2002,4,27,7,30,7.300000000000001,2.4000000000000004,297,0,1.2000000000000002
2002,4,27,8,30,7,2.4000000000000004,292,0,1.2000000000000002
2002,4,27,9,30,6.6000000000000005,2.3000000000000003,286,0,1.2000000000000002
2002,4,27,10,30,6.4,2.2,281,0,1.2000000000000002
2002,4,27,11,30,6.300000000000001,1.8,274,0,1.2000000000000002
2002,4,27,12,30,6.300000000000001,1.3,257,0,1.2000000000000002
2002,4,27,13,30,6.7,0.9,214,2,1.2000000000000002
2002,4,27,14,30,7.4,1,173,486,1.2000000000000002
2002,4,27,15,30,8,1.3,158,0,1.2000000000000002
2002,4,27,16,30,8.700000000000001,1.5,157,0,1.2000000000000002
2002,4,27,17,30,9.5,1.6,162,3,1.2000000000000002
2002,4,27,18,30,10.200000000000001,1.6,173,5,1.2000000000000002
2002,4,27,19,30,10.8,1.4000000000000001,187,50,1.2000000000000002
2002,4,27,20,30,11.100000000000001,1.2000000000000002,205,133,1.2000000000000002
2002,4,27,21,30,11.200000000000001,0.8,232,30,1.2000000000000002
2002,4,27,22,30,11.200000000000001,0.6000000000000001,277,906,1.2000000000000002
2002,4,27,23,30,11.100000000000001,0.5,326,861,1.2000000000000002
2002,4,28,0,30,10.8,0.6000000000000001,353,790,1.2000000000000002
2002,4,28,1,30,10.200000000000001,0.9,354,45,1.2000000000000002
2002,4,28,2,30,9,1.3,349,24,1.2000000000000002
2002,4,28,3,30,8.1,1.6,349,0,1.1
2002,4,28,4,30,7.7,1.7000000000000002,351,0,1.1
2002,4,28,5,30,7.5,1.8,352,0,1.1
2002,4,28,6,30,7.2,1.9000000000000001,353,0,1.1
2002,4,28,7,30,7,2,356,0,1.1
2002,4,28,8,30,6.800000000000001,2,181,0,1
2002,4,28,9,30,6.7,2,7,0,1
2002,4,28,10,30,6.5,1.9000000000000001,14,0,1
2002,4,28,11,30,6.300000000000001,1.9000000000000001,25,0,1
2002,4,28,12,30,6,1.9000000000000001,36,0,1
2002,4,28,13,30,6.5,1.7000000000000002,46,78,1
2002,4,28,14,30,7.800000000000001,1.4000000000000001,52,472,1
2002,4,28,15,30,9.5,1.2000000000000002,52,676,1
2002,4,28,16,30,11,1.1,46,787,1
2002,4,28,17,30,12.100000000000001,1,33,847,1.1
2002,4,28,18,30,13,1,15,914,1.1
2002,4,28,19,30,13.700000000000001,1.2000000000000002,177,936,1.1
2002,4,28,20,30,14.100000000000001,1.5,346,945,1.1
2002,4,28,21,30,14.100000000000001,1.8,344,920,1.1
2002,4,28,22,30,14,2.1,345,895,1.1
2002,4,28,23,30,13.600000000000001,2.4000000000000004,348,849,1.1
2002,4,29,0,30,12.9,2.7,351,770,1.1
2002,4,29,1,30,11.8,2.9000000000000004,353,625,1.2000000000000002
2002,4,29,2,30,10.4,3,355,340,1.2000000000000002
2002,4,29,3,30,9.4,3.1,356,0,1.2000000000000002
2002,4,29,4,30,9.1,3.1,358,0,1.2000000000000002
2002,4,29,5,30,8.9,3,181,0,1.3
2002,4,29,6,30,8.8,3.1,4,0,1.3
2002,4,29,7,30,8.700000000000001,3.1,7,0,1.3
2002,4,29,8,30,8.4,3,10,0,1.3
2002,4,29,9,30,8.3,3,11,0,1.3
2002,4,29,10,30,8.1,2.9000000000000004,12,0,1.3
2002,4,29,11,30,7.9,2.9000000000000004,12,0,1.3
2002,4,29,12,30,7.9,3,11,0,1.3
2002,4,29,13,30,8.3,3,11,106,1.3
2002,4,29,14,30,9.1,3.1,8,483,1.3
2002,4,29,15,30,10.5,3.1,4,712,1.3
2002,4,29,16,30,12,3,178,815,1.3
2002,4,29,17,30,13.200000000000001,3.1,353,874,1.3
2002,4,29,18,30,14.200000000000001,3.2,350,911,1.3
2002,4,29,19,30,14.8,3.4000000000000004,347,923,1.4000000000000001
2002,4,29,20,30,15.200000000000001,3.5,344,924,1.4000000000000001
2002,4,29,21,30,15.3,3.6,342,915,1.4000000000000001
2002,4,29,22,30,15.100000000000001,3.7,340,886,1.5
2002,4,29,23,30,14.600000000000001,3.8000000000000003,339,288,1.5
2002,4,30,0,30,13.700000000000001,3.8000000000000003,338,751,1.4000000000000001
2002,4,30,1,30,12.5,3.8000000000000003,339,28,1.4000000000000001
2002,4,30,2,30,11.3,3.8000000000000003,340,30,1.3
2002,4,30,3,30,10.4,3.8000000000000003,341,0,1.3
2002,4,30,4,30,9.9,3.8000000000000003,341,0,1.2000000000000002
2002,4,30,5,30,9.5,3.7,339,0,1.1
2002,4,30,6,30,9.3,3.6,337,0,1.1
2002,4,30,7,30,9.1,3.5,334,0,1
2002,4,30,8,30,8.9,3.4000000000000004,330,0,1
2002,4,30,9,30,8.8,3.4000000000000004,326,0,1
2002,4,30,10,30,8.700000000000001,3.3000000000000003,323,0,1
2002,4,30,11,30,8.700000000000001,3.3000000000000003,321,0,1.1
2002,4,30,12,30,8.8,3.2,320,0,1.2000000000000002
2002,4,30,13,30,9.1,3.2,320,2,1.3
2002,4,30,14,30,9.600000000000001,3,320,0,1.4000000000000001
2002,4,30,15,30,10.100000000000001,2.8000000000000003,320,27,1.5
2002,4,30,16,30,10.700000000000001,2.5,317,88,1.6
2002,4,30,17,30,11.200000000000001,2.3000000000000003,313,1,1.6
2002,4,30,18,30,11.5,2.1,308,51,1.7000000000000002
2002,4,30,19,30,11.600000000000001,2,303,114,1.8
2002,4,30,20,30,11.3,2,297,115,1.8
2002,4,30,21,30,11.100000000000001,1.9000000000000001,290,104,1.8
2002,4,30,22,30,10.9,1.7000000000000002,283,266,1.8
2002,4,30,23,30,10.700000000000001,1.6,277,257,1.8
2021,5,1,0,30,13.4,1.3,342,15,3.1
2021,5,1,1,30,12.9,1.6,352,1,3
2021,5,1,2,30,12.4,1.9000000000000001,354,0,2.9000000000000004
2021,5,1,3,30,12.100000000000001,2.1,354,0,2.7
2021,5,1,4,30,11.8,2.3000000000000003,353,0,2.5
2021,5,1,5,30,11.5,2.5,354,0,2.3000000000000003
2021,5,1,6,30,11.200000000000001,2.7,355,0,2
2021,5,1,7,30,10.9,2.9000000000000004,355,0,1.8
2021,5,1,8,30,10.600000000000001,3,356,0,1.5
2021,5,1,9,30,10.4,3.2,355,0,1.4000000000000001
2021,5,1,10,30,10.100000000000001,3.3000000000000003,354,0,1.2000000000000002
2021,5,1,11,30,9.700000000000001,3.3000000000000003,353,0,1.2000000000000002
2021,5,1,12,30,9.600000000000001,3.2,354,0,1.2000000000000002
2021,5,1,13,30,9.700000000000001,3.1,357,46,1.4000000000000001
2021,5,1,14,30,10.100000000000001,2.9000000000000004,180,212,1.6
2021,5,1,15,30,10.700000000000001,2.6,179,66,1.8
2021,5,1,16,30,11.5,2.3000000000000003,355,212,2
2021,5,1,17,30,12.200000000000001,2,346,184,2.1
2021,5,1,18,30,12.700000000000001,1.9000000000000001,336,524,2.1
2021,5,1,19,30,12.9,1.9000000000000001,326,551,2.1
2021,5,1,20,30,13,2,320,587,2.1
2021,5,1,21,30,13.100000000000001,2.1,319,227,2.1
2021,5,1,22,30,13,2.1,318,46,2
2021,5,1,23,30,12.700000000000001,2.1,318,149,1.9000000000000001
2021,5,2,0,30,12.200000000000001,2.1,320,38,1.9000000000000001
2021,5,2,1,30,11.600000000000001,2,324,1,1.9000000000000001
2021,5,2,2,30,10.700000000000001,1.8,329,10,1.9000000000000001
2021,5,2,3,30,9.9,1.8,332,0,1.9000000000000001
2021,5,2,4,30,9.600000000000001,1.8,332,0,1.9000000000000001
2021,5,2,5,30,9.4,1.7000000000000002,329,0,1.9000000000000001
2021,5,2,6,30,9.3,1.8,327,0,1.8
2021,5,2,7,30,9.3,1.8,328,0,1.8
2021,5,2,8,30,9.200000000000001,1.7000000000000002,332,0,1.7000000000000002
2021,5,2,9,30,9.200000000000001,1.7000000000000002,340,0,1.7000000000000002
2021,5,2,10,30,9.1,1.6,349,0,1.6
2021,5,2,11,30,9.1,1.5,180,0,1.6
2021,5,2,12,30,9.1,1.5,12,0,1.6
2021,5,2,13,30,9.700000000000001,1.3,25,19,1.6
2021,5,2,14,30,10.5,1.1,37,0,1.6
2021,5,2,15,30,11.200000000000001,0.9,43,0,1.5
2021,5,2,16,30,12,0.7000000000000001,35,11,1.6
2021,5,2,17,30,12.700000000000001,0.7000000000000001,184,80,1.6
2021,5,2,18,30,13.100000000000001,0.9,333,116,1.6
2021,5,2,19,30,13.200000000000001,1.3,324,489,1.6
2021,5,2,20,30,13.3,1.5,330,492,1.6
2021,5,2,21,30,13.5,1.7000000000000002,334,915,1.7000000000000002
2021,5,2,22,30,13.600000000000001,1.8,334,891,1.7000000000000002
2021,5,2,23,30,13.5,1.9000000000000001,335,843,1.7000000000000002
2021,5,3,0,30,13,1.9000000000000001,338,765,1.7000000000000002
2021,5,3,1,30,12.3,1.8,340,633,1.8
2021,5,3,2,30,11.3,1.9000000000000001,340,334,1.9000000000000001
2021,5,3,3,30,10.4,1.9000000000000001,341,0,2
2021,5,3,4,30,9.9,1.8,345,0,2
2021,5,3,5,30,9.4,1.7000000000000002,348,0,2.1
2021,5,3,6,30,9.1,1.4000000000000001,350,0,2.1
2021,5,3,7,30,9,1.1,355,0,2.2
2021,5,3,8,30,9.1,0.8,188,0,2.3000000000000003
2021,5,3,9,30,9.3,0.5,57,0,2.3000000000000003
2021,5,3,10,30,9.3,0.5,125,0,2.3000000000000003
2021,5,3,11,30,9.1,0.7000000000000001,159,0,2.3000000000000003
2021,5,3,12,30,9,1.1,168,0,2.3000000000000003
2021,5,3,13,30,9.4,1.2000000000000002,175,22,2.3000000000000003
2021,5,3,14,30,10.4,1.3,183,10,2.3000000000000003
2021,5,3,15,30,11.8,1.4000000000000001,193,27,2.3000000000000003
2021,5,3,16,30,12.8,1.4000000000000001,202,1,2.4000000000000004
2021,5,3,17,30,13.200000000000001,1.4000000000000001,211,26,2.4000000000000004
2021,5,3,18,30,13.4,1.5,218,135,2.4000000000000004
2021,5,3,19,30,13.4,1.5,223,164,2.5
2021,5,3,20,30,13.3,1.4000000000000001,227,302,2.5
2021,5,3,21,30,13.3,1.3,233,271,2.5
2021,5,3,22,30,13.4,1.2000000000000002,241,129,2.5
2021,5,3,23,30,13.200000000000001,1.1,253,9,2.5
2021,5,4,0,30,12.8,1.1,264,16,2.5
2021,5,4,1,30,12.5,1,277,0,2.5
2021,5,4,2,30,12,1,290,30,2.3000000000000003
2021,5,4,3,30,11.5,1.1,302,0,2.2
2021,5,4,4,30,11.200000000000001,1.2000000000000002,312,0,2.1
2021,5,4,5,30,11,1.4000000000000001,321,0,1.9000000000000001
2021,5,4,6,30,10.8,1.5,330,0,1.8
2021,5,4,7,30,10.8,1.8,340,0,1.8
2021,5,4,8,30,10.8,2,349,0,1.7000000000000002
2021,5,4,9,30,10.8,2.1,354,0,1.6
2021,5,4,10,30,10.8,2.4000000000000004,357,0,1.5
2021,5,4,11,30,10.700000000000001,2.6,357,0,1.4000000000000001
2021,5,4,12,30,10.600000000000001,2.8000000000000003,359,0,1.3
2021,5,4,13,30,10.8,2.9000000000000004,180,92,1.2000000000000002
2021,5,4,14,30,11.200000000000001,2.9000000000000004,1,560,1.1
2021,5,4,15,30,11.8,2.8000000000000003,4,170,1
2021,5,4,16,30,12.3,2.7,6,21,1
2021,5,4,17,30,13.100000000000001,2.6,7,62,1
2021,5,4,18,30,13.9,2.5,5,126,0.9
2021,5,4,19,30,14.5,2.5,4,301,0.9
2021,5,4,20,30,15,2.6,3,884,0.9
2021,5,4,21,30,15.200000000000001,2.7,180,618,0.9
2021,5,4,22,30,15.200000000000001,2.9000000000000004,355,715,0.9
2021,5,4,23,30,14.8,3.3000000000000003,352,708,0.9
2021,5,5,0,30,14.100000000000001,3.6,353,698,0.9
2021,5,5,1,30,13,3.8000000000000003,356,668,0.9
2021,5,5,2,30,11.600000000000001,3.8000000000000003,182,403,0.9
2021,5,5,3,30,10.5,3.8000000000000003,9,0,0.9
2021,5,5,4,30,10,3.5,13,0,0.9
2021,5,5,5,30,9.700000000000001,3.3000000000000003,15,0,0.9
2021,5,5,6,30,9.5,3.1,16,0,1
2021,5,5,7,30,9.4,3,17,0,1
2021,5,5,8,30,9.200000000000001,2.8000000000000003,19,0,1
2021,5,5,9,30,8.8,2.7,20,0,1.1
2021,5,5,10,30,8.700000000000001,2.6,22,0,1.1
2021,5,5,11,30,8.6,2.5,29,0,1.1
2021,5,5,12,30,8.700000000000001,2.4000000000000004,39,0,1.2000000000000002
2021,5,5,13,30,9.3,2.1,43,88,1.3
2021,5,5,14,30,10.3,1.7000000000000002,40,512,1.4000000000000001
2021,5,5,15,30,11.8,1.4000000000000001,35,615,1.5
2021,5,5,16,30,13.3,1,27,539,1.6
2021,5,5,17,30,14.700000000000001,0.9,15,456,1.7000000000000002
2021,5,5,18,30,15.5,0.8,179,487,1.8
2021,5,5,19,30,16,0.7000000000000001,344,556,1.8
2021,5,5,20,30,16.5,0.6000000000000001,337,623,1.8
2021,5,5,21,30,17,0.5,328,653,1.7000000000000002
2021,5,5,22,30,17.1,0.5,308,586,1.7000000000000002
2021,5,5,23,30,16.8,0.4,289,510,1.7000000000000002
2021,5,6,0,30,16.3,0.4,267,413,1.7000000000000002
2021,5,6,1,30,15.3,0.4,248,212,1.7000000000000002
2021,5,6,2,30,13.600000000000001,0.7000000000000001,241,23,1.7000000000000002
2021,5,6,3,30,12.200000000000001,1,238,0,1.7000000000000002
2021,5,6,4,30,11.700000000000001,1.2000000000000002,231,0,1.8
2021,5,6,5,30,11.5,1.4000000000000001,220,0,1.8
2021,5,6,6,30,11.4,1.6,206,0,1.8
2021,5,6,7,30,11.3,1.9000000000000001,195,0,1.8
2021,5,6,8,30,11.200000000000001,2.3000000000000003,188,0,1.7000000000000002
2021,5,6,9,30,11,2.6,184,0,1.6
2021,5,6,10,30,10.8,2.9000000000000004,180,0,1.5
2021,5,6,11,30,10.600000000000001,3.1,179,0,1.5
2021,5,6,12,30,10.600000000000001,3.2,183,0,1.6
2021,5,6,13,30,11.100000000000001,3.4000000000000004,194,0,1.8
2021,5,6,14,30,11.700000000000001,3.4000000000000004,203,6,1.9000000000000001
2021,5,6,15,30,12.200000000000001,3.2,205,13,1.9000000000000001
2021,5,6,16,30,12.5,3,205,18,1.8
2021,5,6,17,30,12.9,2.9000000000000004,211,0,1.6
2021,5,6,18,30,13.600000000000001,2.8000000000000003,224,3,1.4000000000000001
2021,5,6,19,30,14,2.7,240,99,1.4000000000000001
2021,5,6,20,30,14.100000000000001,2.5,255,564,1.4000000000000001
2021,5,6,21,30,13.9,2.5,267,338,1.4000000000000001
2021,5,6,22,30,13.5,2.5,277,0,1.3
2021,5,6,23,30,12.9,2.5,282,0,1.3
2021,5,7,0,30,12.200000000000001,2.4000000000000004,285,2,1.3
2021,5,7,1,30,11.4,2.2,283,276,1.2000000000000002
2021,5,7,2,30,10.5,2.1,279,364,1.1
2021,5,7,3,30,9.9,2.1,273,0,1.1
2021,5,7,4,30,9.5,2.2,268,0,1.1
2021,5,7,5,30,9.200000000000001,2.4000000000000004,264,0,1.2000000000000002
2021,5,7,6,30,9,2.5,264,0,1.2000000000000002
2021,5,7,7,30,8.700000000000001,2.7,267,0,1.2000000000000002
2021,5,7,8,30,8.4,2.7,270,0,1.2000000000000002
2021,5,7,9,30,8.200000000000001,2.7,275,0,1.2000000000000002
2021,5,7,10,30,8.1,2.6,281,0,1.2000000000000002
2021,5,7,11,30,8,2.6,288,0,1.2000000000000002
2021,5,7,12,30,8.1,2.6,296,0,1.2000000000000002
2021,5,7,13,30,8.4,2.4000000000000004,302,111,1.2000000000000002
2021,5,7,14,30,8.9,2.3000000000000003,306,50,1.2000000000000002
