Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,114191,-,-,-,44.33,-124.1,0,67,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,2,20,0,30,7.9,0.77,0.041,0.67,49,640,189,0,0,6.6000000000000005,60,378,0,143,0.337,91.24,77.33,0.9400000000000001,0.1,1013,1.2000000000000002,262,1.9000000000000001
2022,2,20,1,30,7.4,0.77,0.042,0.67,22,242,35,7,3,6.7,15,0,100,15,0.338,95.52,86.96000000000001,0.9500000000000001,0.1,1013,1.2000000000000002,274,1.9000000000000001
2022,2,20,2,30,7.300000000000001,0.79,0.045,0.67,0,0,0,0,3,6.7,0,0,0,0,0.338,96.13,97.63,0.9500000000000001,0.1,1013,1.3,286,2
2022,2,20,3,30,7.5,0.81,0.046,0.67,0,0,0,0,2,6.800000000000001,0,0,0,0,0.339,95.5,108.32000000000001,0.9500000000000001,0.1,1013,1.3,294,2.2
2022,2,20,4,30,7.7,0.81,0.045,0.67,0,0,0,0,4,6.9,0,0,0,0,0.343,94.62,118.92,0.9500000000000001,0.1,1013,1.4000000000000001,299,2.3000000000000003
2022,2,20,5,30,7.800000000000001,0.81,0.046,0.67,0,0,0,0,3,6.800000000000001,0,0,0,0,0.34700000000000003,93.68,128.98,0.9500000000000001,0.1,1013,1.4000000000000001,300,2.4000000000000004
2022,2,20,6,30,7.7,0.84,0.048,0.67,0,0,0,1,4,6.6000000000000005,0,0,100,0,0.34800000000000003,93,137.78,0.9500000000000001,0.1,1012,1.5,298,2.5
2022,2,20,7,30,7.6000000000000005,0.84,0.052000000000000005,0.67,0,0,0,1,4,6.300000000000001,0,0,100,0,0.34900000000000003,91.7,144.16,0.9500000000000001,0.1,1011,1.5,296,2.6
2022,2,20,8,30,7.300000000000001,0.8,0.055,0.67,0,0,0,1,4,6.2,0,0,100,0,0.35000000000000003,92.46000000000001,146.56,0.96,0.1,1011,1.4000000000000001,294,2.7
2022,2,20,9,30,7.1000000000000005,0.77,0.056,0.67,0,0,0,1,5,6,0,0,100,0,0.35100000000000003,92.68,144.14000000000001,0.96,0.1,1011,1.4000000000000001,294,2.8000000000000003
2022,2,20,10,30,6.9,0.74,0.055,0.67,0,0,0,1,5,5.800000000000001,0,0,100,0,0.352,92.77,137.74,0.96,0.1,1010,1.3,294,2.9000000000000004
2022,2,20,11,30,6.7,0.6900000000000001,0.055,0.67,0,0,0,1,5,5.7,0,0,100,0,0.355,93.31,128.93,0.96,0.1,1010,1.2000000000000002,297,3.1
2022,2,20,12,30,6.7,0.64,0.056,0.67,0,0,0,0,5,5.6000000000000005,0,0,0,0,0.361,92.76,118.86,0.96,0.1,1010,1.1,302,3.3000000000000003
2022,2,20,13,30,6.6000000000000005,0.59,0.055,0.67,0,0,0,0,5,5.4,0,0,0,0,0.367,92.33,108.24000000000001,0.96,0.1,1010,1.1,310,3.5
2022,2,20,14,30,6.4,0.56,0.055,0.67,0,0,0,0,7,5.2,0,0,0,0,0.371,92.12,97.52,0.97,0.1,1010,1.1,316,3.5
2022,2,20,15,30,6.4,0.51,0.056,0.67,23,213,35,6,8,4.9,21,54,86,24,0.373,90.4,86.83,0.97,0.1,1010,1,320,3.5
2022,2,20,16,30,6.5,0.49,0.053,0.67,53,615,190,0,4,4.800000000000001,82,217,4,130,0.375,88.67,77.17,0.97,0.1,1010,1,321,3.5
2022,2,20,17,30,6.7,0.46,0.053,0.67,69,769,352,0,0,4.6000000000000005,126,446,0,290,0.377,86.42,68.44,0.97,0.1,1011,1,321,3.5
2022,2,20,18,30,7,0.4,0.059000000000000004,0.67,82,838,484,0,4,4.4,181,366,0,356,0.378,83.47,61.370000000000005,0.97,0.1,1011,1,318,3.5
2022,2,20,19,30,7.2,0.37,0.063,0.67,88,873,568,0,4,4.1000000000000005,196,140,0,273,0.376,80.86,56.67,0.97,0.1,1011,1,315,3.6
2022,2,20,20,30,7.2,0.36,0.065,0.67,90,885,598,0,2,3.8000000000000003,229,333,4,420,0.371,79.23,55,0.97,0.1,1010,1,314,3.7
2022,2,20,21,30,7.2,0.39,0.062,0.67,87,876,569,0,4,3.7,243,119,7,308,0.367,78.44,56.64,0.97,0.1,1010,1,314,3.7
2022,2,20,22,30,7.1000000000000005,0.41000000000000003,0.063,0.67,84,832,483,0,4,3.7,177,120,7,235,0.366,79.16,61.32,0.97,0.1,1010,1,317,3.7
2022,2,20,23,30,6.800000000000001,0.41000000000000003,0.068,0.67,76,742,350,0,4,3.9000000000000004,114,41,0,129,0.366,81.72,68.37,0.97,0.1,1010,1,320,3.7
2022,2,21,0,30,6.4,0.41000000000000003,0.073,0.67,61,564,187,1,7,4.2,41,12,11,44,0.368,85.69,77.07000000000001,0.98,0.24,1010,1.1,323,3.7
2022,2,21,1,30,6.1000000000000005,0.39,0.078,0.67,25,168,35,6,4,4.2,13,22,93,14,0.371,87.78,86.73,0.97,0.24,1010,1,325,3.7
2022,2,21,2,30,5.9,0.41000000000000003,0.073,0.67,0,0,0,0,4,4.1000000000000005,0,0,0,0,0.374,88.22,97.4,0.97,0.24,1011,1,324,3.7
2022,2,21,3,30,5.6000000000000005,0.43,0.069,0.67,0,0,0,0,4,3.9000000000000004,0,0,0,0,0.376,89.07000000000001,108.10000000000001,0.97,0.24,1011,1,323,3.6
2022,2,21,4,30,5.300000000000001,0.45,0.067,0.67,0,0,0,0,4,3.8000000000000003,0,0,0,0,0.378,89.77,118.69,0.97,0.24,1011,1,320,3.5
2022,2,21,5,30,5.2,0.43,0.07200000000000001,0.67,0,0,0,0,4,3.6,0,0,0,0,0.38,89.71000000000001,128.72,0.98,0.24,1011,1,315,3.4000000000000004
2022,2,21,6,30,5.1000000000000005,0.42,0.079,0.67,0,0,0,1,4,3.6,0,0,100,0,0.382,90.24,137.49,0.98,0.24,1010,1,311,3.4000000000000004
2022,2,21,7,30,5.1000000000000005,0.41000000000000003,0.083,0.67,0,0,0,1,4,3.7,0,0,100,0,0.382,90.53,143.82,0.98,0.24,1010,1,308,3.3000000000000003
2022,2,21,8,30,5,0.42,0.084,0.67,0,0,0,1,4,3.7,0,0,100,0,0.383,91.3,146.20000000000002,0.98,0.24,1010,1,304,3.3000000000000003
2022,2,21,9,30,5,0.43,0.084,0.67,0,0,0,1,7,3.7,0,0,100,0,0.384,91.02,143.79,0.98,0.24,1009,1,300,3.2
2022,2,21,10,30,5,0.42,0.088,0.67,0,0,0,1,7,3.6,0,0,100,0,0.386,90.96000000000001,137.42000000000002,0.98,0.24,1008,1,297,3.2
2022,2,21,11,30,5.1000000000000005,0.39,0.1,0.67,0,0,0,1,7,3.8000000000000003,0,0,100,0,0.389,91.16,128.63,0.98,0.24,1007,1.1,297,3.3000000000000003
2022,2,21,12,30,5.300000000000001,0.39,0.108,0.67,0,0,0,0,5,3.9000000000000004,0,0,0,0,0.393,90.93,118.58,0.99,0.24,1007,1.1,299,3.4000000000000004
2022,2,21,13,30,5.4,0.38,0.114,0.67,0,0,0,0,5,4.1000000000000005,0,0,0,0,0.395,91.01,107.97,0.99,0.24,1006,1.1,303,3.5
2022,2,21,14,30,5.4,0.37,0.11800000000000001,0.67,0,0,0,0,5,4.1000000000000005,0,0,0,0,0.396,91.31,97.25,0.99,0.24,1006,1.1,307,3.5
2022,2,21,15,30,5.5,0.36,0.125,0.67,28,112,35,7,5,4.2,13,0,100,13,0.398,91.09,86.56,0.99,0.24,1006,1.1,310,3.6
2022,2,21,16,30,5.6000000000000005,0.35000000000000003,0.122,0.67,73,483,183,1,8,4.3,86,156,11,121,0.4,91.12,76.87,0.99,0.24,1006,1.1,312,3.6
2022,2,21,17,30,5.7,0.34,0.116,0.67,89,698,349,0,8,4.3,176,109,0,217,0.403,90.75,68.13,0.98,0.24,1005,1,314,3.6
2022,2,21,18,30,5.9,0.48,0.076,0.67,90,817,486,0,7,4.3,168,326,0,326,0.406,89.59,61.03,0.98,0.24,1005,1,316,3.7
2022,2,21,19,30,6,0.45,0.079,0.67,99,853,572,0,8,4.3,254,297,0,419,0.41000000000000003,88.74,56.31,0.98,0.24,1005,1,317,3.7
2022,2,21,20,30,6.1000000000000005,0.41000000000000003,0.083,0.67,100,868,602,0,8,4.2,125,91,0,178,0.41300000000000003,87.32000000000001,54.64,0.98,0.24,1004,1,319,3.7
2022,2,21,21,30,6.2,0.39,0.073,0.67,96,862,574,0,8,3.9000000000000004,223,163,4,313,0.41300000000000003,85.41,56.29,0.98,0.24,1004,1,322,3.8000000000000003
2022,2,21,22,30,6.2,0.38,0.077,0.67,91,821,489,0,7,3.6,216,233,0,329,0.41200000000000003,83.58,61,0.98,0.24,1003,0.9,325,3.7
2022,2,21,23,30,6,0.39,0.075,0.67,79,746,357,0,8,3.4000000000000004,130,108,0,170,0.41000000000000003,83.28,68.08,0.97,0.24,1003,0.9,330,3.5
2022,2,22,0,30,5.5,0.43,0.069,0.67,57,599,194,0,0,3.3000000000000003,74,327,7,149,0.40700000000000003,85.72,76.81,0.97,0.1,1003,0.9,337,3.4000000000000004
2022,2,22,1,30,4.9,0.5,0.061,0.67,26,236,40,5,7,3.1,22,59,75,26,0.405,88.16,86.5,0.96,0.1,1003,0.9,346,3.3000000000000003
2022,2,22,2,30,4.6000000000000005,0.5700000000000001,0.056,0.67,0,0,0,0,8,2.9000000000000004,0,0,0,0,0.403,88.78,97.17,0.96,0.1,1004,0.9,356,3.4000000000000004
2022,2,22,3,30,4.5,0.62,0.056,0.67,0,0,0,0,4,2.8000000000000003,0,0,0,0,0.401,88.9,107.87,0.96,0.1,1004,0.9,182,3.3000000000000003
2022,2,22,4,30,4.4,0.7000000000000001,0.057,0.67,0,0,0,0,7,2.8000000000000003,0,0,0,0,0.4,89.07000000000001,118.45,0.96,0.1,1004,0.9,6,3.2
2022,2,22,5,30,4.2,0.78,0.059000000000000004,0.67,0,0,0,0,7,2.7,0,0,0,0,0.398,90.15,128.46,0.96,0.1,1004,0.9,10,3
2022,2,22,6,30,4.1000000000000005,0.87,0.061,0.67,0,0,0,1,7,2.7,0,0,100,0,0.397,90.51,137.19,0.96,0.1,1005,0.9,15,2.8000000000000003
2022,2,22,7,30,3.8000000000000003,0.96,0.062,0.67,0,0,0,1,7,2.5,0,0,100,0,0.395,91.15,143.49,0.9500000000000001,0.1,1005,0.9,21,2.6
2022,2,22,8,30,3.6,1.05,0.059000000000000004,0.67,0,0,0,1,7,2.1,0,0,100,0,0.395,90.15,145.84,0.9400000000000001,0.1,1006,0.8,30,2.6
2022,2,22,9,30,3.4000000000000004,1.1300000000000001,0.054,0.67,0,0,0,1,7,1.7000000000000002,0,0,100,0,0.395,88.65,143.43,0.93,0.1,1006,0.8,38,2.5
2022,2,22,10,30,2.9000000000000004,1.19,0.049,0.67,0,0,0,1,7,1,0,0,100,0,0.395,87.37,137.1,0.92,0.1,1006,0.8,45,2.5
2022,2,22,11,30,2.3000000000000003,1.24,0.044,0.67,0,0,0,1,7,0.1,0,0,100,0,0.395,85.25,128.34,0.92,0.1,1007,0.7000000000000001,50,2.6
2022,2,22,12,30,1.7000000000000002,1.26,0.042,0.67,0,0,0,0,8,-0.6000000000000001,0,0,0,0,0.395,85,118.3,0.91,0.1,1007,0.7000000000000001,54,2.6
2022,2,22,13,30,1.2000000000000002,1.28,0.041,0.67,0,0,0,0,8,-1.1,0,0,0,0,0.394,84.41,107.7,0.91,0.1,1007,0.7000000000000001,57,2.7
2022,2,22,14,30,1,1.28,0.04,0.67,0,0,0,0,8,-1.6,0,0,0,0,0.391,82.72,96.98,0.91,0.1,1008,0.7000000000000001,60,2.9000000000000004
2022,2,22,15,30,1.4000000000000001,1.28,0.041,0.67,24,342,46,4,8,-1.6,27,167,61,38,0.39,80.36,86.29,0.91,0.1,1009,0.7000000000000001,65,3
2022,2,22,16,30,2.2,1.27,0.042,0.67,49,686,208,0,0,-1.4000000000000001,49,686,0,208,0.39,76.97,76.57000000000001,0.92,0.1,1009,0.7000000000000001,70,3
2022,2,22,17,30,3.2,1.26,0.043000000000000003,0.67,62,828,375,0,0,-1.3,62,828,0,375,0.39,72.28,67.8,0.92,0.1,1010,0.7000000000000001,72,3
2022,2,22,18,30,4.4,1.26,0.04,0.67,69,900,510,0,0,-1.5,69,900,0,510,0.389,65.76,60.69,0.92,0.1,1010,0.7000000000000001,71,2.8000000000000003
2022,2,22,19,30,5.300000000000001,1.24,0.041,0.67,74,933,596,0,0,-1.8,105,841,4,576,0.386,60.120000000000005,55.95,0.93,0.1,1011,0.7000000000000001,67,2.7
2022,2,22,20,30,5.800000000000001,1.22,0.041,0.67,75,943,626,0,0,-2,107,859,0,609,0.382,57.11,54.27,0.93,0.1,1011,0.7000000000000001,60,2.8000000000000003
2022,2,22,21,30,6,1.23,0.041,0.67,74,934,597,0,0,-2.1,74,934,0,597,0.378,56.21,55.95,0.93,0.1,1011,0.7000000000000001,50,3.1
2022,2,22,22,30,5.800000000000001,1.23,0.039,0.67,68,906,512,0,0,-2.1,68,906,0,512,0.375,56.84,60.68,0.93,0.1,1011,0.6000000000000001,44,3.5
2022,2,22,23,30,5.2,1.23,0.036000000000000004,0.67,60,847,380,0,0,-2.3000000000000003,60,847,0,380,0.373,58.21,67.79,0.93,0.1,1012,0.6000000000000001,42,4
2022,2,23,0,30,4,1.22,0.033,0.67,46,717,213,0,0,-2.7,46,717,0,213,0.372,61.57,76.55,0.92,0.1,1012,0.6000000000000001,44,4.3
2022,2,23,1,30,2.6,1.2,0.03,0.67,24,388,49,6,5,-3,29,74,86,34,0.371,66.51,86.26,0.92,0.1,1013,0.5,48,4.5
2022,2,23,2,30,1.5,1.19,0.027,0.67,0,0,0,0,4,-3.5,0,0,0,0,0.371,69.45,96.94,0.91,0.1,1014,0.5,52,4.6000000000000005
2022,2,23,3,30,0.6000000000000001,1.18,0.025,0.67,0,0,0,0,4,-4.3,0,0,0,0,0.368,69.92,107.64,0.91,0.1,1015,0.4,55,4.6000000000000005
2022,2,23,4,30,0.1,1.17,0.023,0.67,0,0,0,0,4,-5,0,0,0,0,0.366,68.46000000000001,118.21000000000001,0.9,0.1,1015,0.4,55,4.4
2022,2,23,5,30,-0.30000000000000004,1.17,0.021,0.67,0,0,0,0,4,-5.6000000000000005,0,0,0,0,0.365,67.32000000000001,128.2,0.9,0.1,1016,0.4,54,4.3
2022,2,23,6,30,-0.5,1.17,0.02,0.67,0,0,0,1,4,-6,0,0,100,0,0.366,66.29,136.9,0.89,0.1,1016,0.30000000000000004,52,4.1000000000000005
2022,2,23,7,30,-0.7000000000000001,1.18,0.02,0.67,0,0,0,1,4,-6.300000000000001,0,0,100,0,0.367,66.04,143.15,0.89,0.1,1016,0.30000000000000004,49,4.1000000000000005
2022,2,23,8,30,-0.8,1.19,0.02,0.67,0,0,0,1,4,-6.4,0,0,100,0,0.369,65.92,145.47,0.89,0.1,1017,0.30000000000000004,45,4
2022,2,23,9,30,-1,1.19,0.021,0.67,0,0,0,1,5,-6.4,0,0,100,0,0.369,67.03,143.07,0.88,0.1,1017,0.30000000000000004,43,4
2022,2,23,10,30,-1.1,1.2,0.023,0.67,0,0,0,1,5,-6.300000000000001,0,0,100,0,0.369,67.8,136.77,0.88,0.1,1018,0.30000000000000004,41,4
2022,2,23,11,30,-1.2000000000000002,1.19,0.024,0.67,0,0,0,1,5,-6.300000000000001,0,0,100,0,0.368,68.35000000000001,128.04,0.89,0.1,1018,0.30000000000000004,42,3.9000000000000004
2022,2,23,12,30,-1.3,1.18,0.025,0.67,0,0,0,0,5,-6.300000000000001,0,0,0,0,0.367,68.93,118.02,0.89,0.1,1018,0.30000000000000004,43,3.8000000000000003
2022,2,23,13,30,-1.5,1.18,0.025,0.67,0,0,0,0,4,-6.2,0,0,0,0,0.365,70.09,107.42,0.89,0.1,1018,0.30000000000000004,45,3.6
2022,2,23,14,30,-1.3,1.18,0.026000000000000002,0.67,0,0,0,0,4,-6.2,0,0,0,0,0.362,69.18,96.7,0.89,0.1,1019,0.30000000000000004,46,3.5
2022,2,23,15,30,-0.6000000000000001,1.17,0.026000000000000002,0.67,24,425,54,6,5,-6.300000000000001,30,117,79,38,0.361,65.18,86.01,0.89,0.1,1019,0.30000000000000004,47,3.4000000000000004
2022,2,23,16,30,0.5,1.17,0.026000000000000002,0.67,46,751,224,0,0,-6.9,48,727,4,221,0.361,57.64,76.27,0.89,0.1,1019,0.4,45,3.2
2022,2,23,17,30,1.6,1.16,0.026000000000000002,0.67,57,880,394,0,0,-7.1000000000000005,57,880,0,394,0.361,52.33,67.48,0.89,0.1,1019,0.4,40,3
2022,2,23,18,30,2.6,1.1500000000000001,0.026000000000000002,0.67,62,946,530,0,0,-7.1000000000000005,62,946,0,530,0.361,48.95,60.34,0.89,0.1,1019,0.4,34,2.9000000000000004
2022,2,23,19,30,3.3000000000000003,1.12,0.024,0.67,64,977,616,0,0,-6.800000000000001,64,977,0,616,0.361,47.5,55.58,0.89,0.1,1019,0.4,30,2.9000000000000004
2022,2,23,20,30,3.9000000000000004,1.08,0.022,0.67,64,982,643,0,0,-6.5,64,982,0,643,0.36,46.550000000000004,53.9,0.89,0.1,1019,0.5,25,2.9000000000000004
2022,2,23,21,30,4.2,1.1,0.022,0.67,63,972,612,0,0,-6.2,63,972,0,612,0.359,46.59,55.59,0.89,0.1,1018,0.5,22,2.9000000000000004
2022,2,23,22,30,4.3,1.09,0.021,0.67,60,939,524,0,0,-5.9,60,939,0,524,0.358,47.35,60.36,0.89,0.1,1018,0.5,19,3
2022,2,23,23,30,4,1.09,0.021,0.67,53,871,386,0,0,-5.6000000000000005,53,871,0,386,0.358,49.61,67.5,0.89,0.1,1018,0.6000000000000001,16,3.1
2022,2,24,0,30,2.7,1.09,0.02,0.67,43,739,218,0,0,-4.7,43,739,0,218,0.359,58.24,76.29,0.89,0.1,1018,0.6000000000000001,16,3.2
2022,2,24,1,30,1.4000000000000001,1.1,0.02,0.67,23,409,51,6,5,-3.8000000000000003,31,78,86,36,0.361,68.3,86.03,0.9,0.1,1019,0.7000000000000001,17,3.4000000000000004
2022,2,24,2,30,1.1,1.11,0.021,0.67,0,0,0,0,4,-3.9000000000000004,0,0,0,0,0.364,69.32000000000001,96.71000000000001,0.9,0.1,1019,0.7000000000000001,18,3.4000000000000004
2022,2,24,3,30,0.9,1.1300000000000001,0.023,0.67,0,0,0,0,4,-3.9000000000000004,0,0,0,0,0.364,70.19,107.41,0.9,0.1,1019,0.8,19,3.2
2022,2,24,4,30,0.8,1.1400000000000001,0.025,0.67,0,0,0,0,4,-4,0,0,0,0,0.364,70.31,117.98,0.91,0.1,1019,0.9,19,2.9000000000000004
2022,2,24,5,30,0.7000000000000001,1.1500000000000001,0.029,0.67,0,0,0,0,4,-4,0,0,0,0,0.365,70.73,127.94,0.92,0.1,1019,0.9,17,2.7
2022,2,24,6,30,0.9,1.17,0.035,0.67,0,0,0,1,4,-4,0,0,100,0,0.365,70.01,136.6,0.93,0.1,1019,1,15,2.5
2022,2,24,7,30,1,1.19,0.041,0.67,0,0,0,1,4,-4,0,0,100,0,0.365,69.5,142.81,0.93,0.1,1019,1,12,2.4000000000000004
2022,2,24,8,30,1.2000000000000002,1.2,0.044,0.67,0,0,0,1,4,-3.8000000000000003,0,0,100,0,0.363,69.38,145.1,0.93,0.1,1019,1,8,2.2
2022,2,24,9,30,1.4000000000000001,1.19,0.043000000000000003,0.67,0,0,0,1,0,-3.6,0,0,100,0,0.361,69.61,142.71,0.93,0.1,1019,0.9,4,2
2022,2,24,10,30,1.6,1.17,0.045,0.67,0,0,0,1,0,-3.4000000000000004,0,0,100,0,0.36,69.35000000000001,136.43,0.93,0.1,1019,0.9,180,1.8
2022,2,24,11,30,1.9000000000000001,1.16,0.048,0.67,0,0,0,1,0,-3.1,0,0,100,0,0.359,69.54,127.73,0.93,0.1,1019,0.9,357,1.4000000000000001
2022,2,24,12,30,2,1.12,0.051000000000000004,0.67,0,0,0,0,4,-2.7,0,0,0,0,0.359,71.25,117.73,0.93,0.1,1019,0.9,350,1.2000000000000002
2022,2,24,13,30,2.1,1.06,0.054,0.67,0,0,0,0,5,-2.4000000000000004,0,0,0,0,0.359,71.88,107.14,0.9400000000000001,0.1,1019,0.9,339,1.1
2022,2,24,14,30,2.6,1.01,0.057,0.67,0,0,0,0,5,-2.1,0,0,0,0,0.358,71.34,96.42,0.9400000000000001,0.1,1019,0.9,331,1.1
2022,2,24,15,30,3.5,0.96,0.058,0.67,28,307,51,7,5,-1.7000000000000002,14,0,100,14,0.358,68.77,85.73,0.9500000000000001,0.1,1020,0.9,331,1.3
2022,2,24,16,30,4.7,0.92,0.058,0.67,56,650,214,3,8,-1.3,106,116,46,134,0.357,65.04,75.96000000000001,0.9500000000000001,0.1,1020,0.9,333,1.4000000000000001
2022,2,24,17,30,5.800000000000001,0.9,0.058,0.67,69,801,380,0,5,-0.5,205,52,0,225,0.356,63.84,67.15,0.9500000000000001,0.1,1021,0.9,337,1.4000000000000001
2022,2,24,18,30,6.6000000000000005,0.81,0.047,0.67,75,881,516,0,5,0.7000000000000001,276,65,0,309,0.355,65.78,59.99,0.9500000000000001,0.1,1021,0.9,340,1.5
2022,2,24,19,30,7.1000000000000005,0.8,0.047,0.67,78,916,601,0,5,1.4000000000000001,215,4,0,217,0.353,67.12,55.21,0.9500000000000001,0.1,1021,0.9,339,1.5
2022,2,24,20,30,7.4,0.79,0.045,0.67,79,928,631,0,5,1.8,196,1,0,197,0.352,67.82000000000001,53.53,0.9500000000000001,0.1,1021,0.9,339,1.5
2022,2,24,21,30,7.5,0.79,0.043000000000000003,0.67,77,921,602,0,4,2.2,271,31,0,289,0.35100000000000003,68.88,55.24,0.9500000000000001,0.1,1021,0.9,343,1.6
2022,2,24,22,30,7.4,0.81,0.041,0.67,72,891,517,4,4,2.4000000000000004,277,185,54,369,0.35000000000000003,70.5,60.04,0.9400000000000001,0.1,1021,0.9,173,1.6
2022,2,24,23,30,6.800000000000001,0.8300000000000001,0.039,0.67,63,827,383,4,4,2.6,181,291,57,294,0.34900000000000003,74.58,67.22,0.93,0.1,1021,0.9,8,1.7000000000000002
2022,2,25,0,30,5.5,0.87,0.036000000000000004,0.67,49,699,218,1,4,3.1,60,176,14,102,0.34800000000000003,84.59,76.03,0.92,0.1,1020,0.8,25,1.8
2022,2,25,1,30,4,0.93,0.033,0.67,25,376,53,5,5,2.3000000000000003,18,119,75,27,0.34700000000000003,88.62,85.8,0.92,0.1,1021,0.8,44,2
2022,2,25,2,30,3.3000000000000003,0.99,0.031,0.67,0,0,0,0,4,1.9000000000000001,0,0,0,0,0.34700000000000003,90.37,96.48,0.91,0.1,1021,0.7000000000000001,62,2
2022,2,25,3,30,2.9000000000000004,1.04,0.03,0.67,0,0,0,0,4,1.7000000000000002,0,0,0,0,0.34600000000000003,92.06,107.18,0.9,0.1,1021,0.7000000000000001,77,2
2022,2,25,4,30,2.5,1.1,0.029,0.67,0,0,0,0,0,1.4000000000000001,0,0,0,0,0.34400000000000003,92.69,117.74000000000001,0.9,0.1,1021,0.6000000000000001,88,1.9000000000000001
2022,2,25,5,30,2.1,1.1400000000000001,0.029,0.67,0,0,0,0,0,1.1,0,0,0,0,0.343,92.93,127.68,0.89,0.1,1021,0.6000000000000001,94,1.8
2022,2,25,6,30,1.8,1.17,0.029,0.67,0,0,0,1,0,0.7000000000000001,0,0,100,0,0.341,92.5,136.31,0.89,0.1,1021,0.6000000000000001,93,1.6
2022,2,25,7,30,1.5,1.2,0.029,0.67,0,0,0,1,0,0.4,0,0,100,0,0.34,92.17,142.47,0.89,0.1,1021,0.6000000000000001,83,1.6
2022,2,25,8,30,1.3,1.22,0.029,0.67,0,0,0,1,0,0.2,0,0,100,0,0.337,92.3,144.73,0.89,0.1,1021,0.6000000000000001,74,1.7000000000000002
2022,2,25,9,30,1.2000000000000002,1.24,0.029,0.67,0,0,0,1,5,0.2,0,0,100,0,0.334,92.78,142.35,0.89,0.1,1021,0.5,72,1.9000000000000001
2022,2,25,10,30,1.1,1.25,0.029,0.67,0,0,0,1,5,0.1,0,0,100,0,0.331,93.15,136.1,0.89,0.1,1021,0.5,75,2.1
2022,2,25,11,30,1,1.27,0.029,0.67,0,0,0,1,5,0,0,0,100,0,0.327,92.75,127.42,0.89,0.1,1020,0.5,78,2.3000000000000003
2022,2,25,12,30,0.9,1.28,0.029,0.67,0,0,0,0,5,-0.30000000000000004,0,0,0,0,0.325,91.78,117.44,0.89,0.1,1020,0.5,82,2.4000000000000004
2022,2,25,13,30,0.8,1.29,0.028,0.67,0,0,0,0,5,-0.6000000000000001,0,0,0,0,0.323,90.47,106.86,0.88,0.1,1020,0.4,85,2.5
2022,2,25,14,30,1.1,1.29,0.027,0.67,0,0,0,0,5,-0.8,0,0,0,0,0.322,86.85000000000001,96.13,0.88,0.1,1020,0.4,88,2.6
2022,2,25,15,30,2.2,1.28,0.025,0.67,26,458,62,4,0,-0.9,32,233,57,51,0.323,79.79,85.44,0.88,0.1,1020,0.4,91,2.5
2022,2,25,16,30,3.9000000000000004,1.27,0.024,0.67,45,774,237,0,0,-0.9,45,774,0,237,0.324,71.11,75.65,0.88,0.1,1020,0.30000000000000004,95,2.4000000000000004
2022,2,25,17,30,5.6000000000000005,1.25,0.023,0.67,55,907,412,0,0,-1,55,907,0,412,0.324,62.59,66.82000000000001,0.87,0.1,1019,0.30000000000000004,100,2.3000000000000003
2022,2,25,18,30,7.1000000000000005,1.25,0.022,0.67,60,967,549,0,0,-1.2000000000000002,60,967,0,549,0.324,55.4,59.63,0.87,0.1,1018,0.30000000000000004,105,1.9000000000000001
2022,2,25,19,30,8.200000000000001,1.23,0.022,0.67,63,989,633,0,0,-1.5,63,989,0,633,0.323,50.410000000000004,54.84,0.88,0.1,1018,0.4,114,1.2000000000000002
2022,2,25,20,30,9,1.2,0.023,0.67,65,994,661,0,0,-1.6,65,994,0,661,0.321,47.51,53.160000000000004,0.88,0.1,1017,0.4,115,0.9
2022,2,25,21,30,9.4,1.16,0.023,0.67,65,984,631,0,0,-0.7000000000000001,65,984,0,631,0.32,49.36,54.89,0.88,0.1,1017,0.4,101,0.9
2022,2,25,22,30,9.5,1.1400000000000001,0.023,0.67,62,954,543,0,0,0.8,62,954,0,543,0.321,54.72,59.72,0.89,0.1,1016,0.4,91,1
